c_id	c_text	date	author_id	like_count	quote_count	retweet_count	reply_count
1387163196482592800	@BaerlochAnna @_HolmHansen Sie steht nicht alleine, auch wenn die Medien bestrebt sind Lockdown-Gegner zu isolieren und zu diffamieren. Wie sagte schon Jesus, zeigt Empathie für eure Mitmenschen und haltet euch von Lügen fern (die uns alle zerstören). Sehr bewegende Aussage. Kopf hoch #allesdichtmachen	2021-04-27T21:54:12Z	790653885501374500	4	0	0	0
1392978561884119e3	@milliyetci69 @ArminLaschet @DrGilYaron Wer hat denn zu erst tausende Raketen auf Frauen&amp; Kindern geschossen? Hamas stellt die Raketenstellungen in Wohngebieten auf und nimmt Kinder als Schutzschild! Das Israel die eigene Bevölkerung verteidigt und auch Hamas-Stellungen in Wohngebieten beschiesst ist doch logisch!	2021-05-13T23:02:24Z	1384184703578607600	0	0	0	0
1392215752007209e3	@Team_ReaIity @Karl_Lauterbach @maithi_nk Hasskommentare löschen ist KEINE Zensur, Hass ist keine Meinung. Steht einfach nachzulesen auch im Grundrecht. Und Bakhdi hat mit seinem Buch seine Restkarriere selbst abgeschossen. Da haben sich ganze Fachschaften von distanziert. Wegen UNWISSENSCHAFTLICHKEIT!	2021-05-11T20:31:16Z	200135206	7	0	2	0
1391672628100968400	@Zavish4 @trschneider_ @KokospalmeBlog @PrimeiroLopez @KeilaniFatina Die Nazi wollten keine  Weltanschauung überstülpen. Sie haben primitiv ihre Menschenfeindlichkeit ausgelebt. Wie AfD/NPD/FDP. Dein Versuch, die Grünen zu diskreditieren, funzt mit einer einfachen Serien-Fantasie nicht.	2021-05-10T08:33:05Z	418276728	0	0	0	2
1402280625441325e3	"@Stina2312 @Profe_Quiroga @I__Stormy @SiminaanimiS @Dabinichwieder3 @ZeroCovidTH @TBri17 @Frau_Empty @ABaerbock @Die_Gruenen Kannst Du das irgendwie belegen, das mit dem ""Pakt mit der FidK""????"	2021-06-08T15:05:28Z	126978307	1	0	0	16
1384466065472860200	@Markus_Soeder Ich bin der Meinung, dass Armin Laschet der bessere Kandidat ist!  Er hat Charakter und Prinzipien	2021-04-20T11:16:46Z	1054120329919062e3	8	0	0	15
1398976685760991200	@hannes__99 @Fiver_Galaxy @georgrestle Besseres fiel der Hannes nicht ein, schade schade!	2021-05-30T12:16:48Z	1373769305398083600	1	0	0	0
1388102659983487e3	@GahnMc @Hans456789 @Karl_Lauterbach Wie groß der Anteil und wie gravierend die Folgen kann niemand mit Gewissheit sagen (Unterstellt man keine beabsichtige Nebenwirkungen)! Das man hier zu blindem Vertrauen ausgerechnet in Politik und Pharmakartell genötigt wird ist mir unbegreiflich...	2021-04-30T12:07:18Z	1360315858774589400	0	0	0	0
1385329259036782600	Hat es in der #Corona-Pandemie bislang etwas Dümmeres gegeben, als die Kampagne #allesdichtmachen von deutschen Schauspielern/-innen? Unten auf der Seite steht ganz zart noch #FCKNZS, aber genau die und die Querdenker ziehen sie an, wie Motten das Licht. #Covid #COVIDー19	2021-04-22T20:26:48Z	64349376	11	1	0	0
1396048341520240600	@FrederikPapier @Maestroooo3 @watwillse @ZentralratJuden @ulfposh Der Kampfbegriff der Islamophobie ist nur ein weiterer Begriff im links-konmunisitsch veranlagten Milie, jegliche Kritik auf dem Weg zur Herrschaft zu deligitimieren. Schauen Sie sich doch die Religionsfreiheiten in islamischen Ländern an und die Anzahl an Hebräern in dergleichen	2021-05-22T10:20:36Z	1332391678062325800	0	0	0	0
1403950255943688200	@sunstar1606 @reitschuster Ist lesbisch, bin ich es jetzt auch? Beantwortet das deine Frage zu den Impfungen?	2021-06-13T05:39:59Z	1176218640968036400	0	0	0	1
1403976699403030500	"@melusia @Laika66753508 @TigerTi34013939 @reitschuster Oh..Grünen Bashing? Und das sie als Alternative Medizinerin?
Und ein Doktor oder Professor schützt nicht vor geistigem Verfall. 🤣"	2021-06-13T07:25:04Z	1308653501849968600	0	0	0	0
1389217928529199e3	@GoldsteinBlum Ich hab das heute Morgen schon geschrieben, in meinem Online Kurs wurde von mehreren Leuten gesagt, dass die Querdenker am Wochenende in Berlin das Chaos veranstaltet haben. Bin fast rückwärts vom Stuhl gekippt!	2021-05-03T13:58:59Z	1.2797327144475361e+018	1	0	0	1
1385332993703792600	@cem_oezdemir braucht 60 Sek. um die Union platt zu machen. Da kann man @_FriedrichMerz Und Co so viel Sendezeit vollabern lassen wie sie wollen  #illner	2021-04-22T20:41:38Z	2966590061	15	0	1	1
1393486211784843300	@Tiranu8 @milliyetci69 @ArminLaschet @DrGilYaron Die Hamas hat immer noch die Vernichtung Israels in Ihrer Charta stehen, dazu herrscht dort große Korruption, wie früher beim Arafat-Clan. Und keine paläst Organisat ist ernsthaft an der Gründung eines eigenen Staates interessiert. Die Begründung überlasse ich Ihrer Intelligenz!	2021-05-15T08:39:37Z	1369310194522525700	0	0	0	0
1.3949365517177119e+018	"Feminismus, Macht und Technologie – Workshop zu intersektionalen Perspektiven @zhdk: https://t.co/1CF2Ky5hJR

Inspiriert von Whole Earth Catalogue, 1968: https://t.co/KJxc1WuM8a"	2021-05-19T08:42:45Z	254505959	3	0	0	0
1391672031322722300	@andreaspetzold Das ist schon auch deswegen falsch, weil @Luisamneubauer Fakten bringt, die den Zuschauenden klar sind und Laschet seine Ablehnung nicht belegt.	2021-05-10T08:30:42Z	21249264	2	0	0	0
1389629586003173400	"@BILD #HaltDieFresseBild #haltdiefressespringerpresse  #HaltdieFresseReichelt
Ich sach's nur nochmal, weil es offensichtlich wieder vergessen wurde.
""Irgend ein P*mmel is dumm - kommt wir hassen den jetzt"" ist kein Journalismus. DASS er ein kleiner Pml ist, wissen wir selbst, danke."	2021-05-04T17:14:46Z	1070345699303280600	1	0	1	0
1391905778399842300	@Martin87325975 @V6TIGER @ReineckeVos @annewill @HGMaassen Ach zum Thema Demokratie Feind. Wie geht es eigentlich den 90 Polizisten die euer Gesindel am 01.05. wieder ins Krankenhaus geprügelt hat?! War das ein demokratischer Akt? Witzfigur	2021-05-10T23:59:32Z	156418616	0	0	0	1
1391745388424536e3	@JohannesNormann Das 'Hassobjekt' ist nicht persönlich gemeint.....mehr die AfD!  Aber wer sich für die AfD auf verloren Posten begibt kann scho mal sein daß man in Sippenhaft genommen wird.... https://t.co/ZA370SrOTL	2021-05-10T13:22:12Z	1110164449560657900	0	0	0	5
1395678806866907100	Heute Urteil gegen den Syrer der das Paar in Dresden  verletzt und getötet hat. Auch zu diesen #Opfern kein Wort von #Merkel, den #Grünen und den #Linken. Das ist ihr #Multikulti, einfach nur #feige von der Brut. Wenn die so geil drauf sind, ab nach #Syrien oder #Türkei.	2021-05-21T09:52:12Z	1356918518659379200	0	0	0	0
1396942978921517e3	@veritas60756463 @MelBurn02025218 @Karl_Lauterbach Man müsste Dich und dein dummes Gequatschte isolieren. Mehr nicht!	2021-05-24T21:35:34Z	1322253279418634200	1	0	0	0
1389106372374147e3	@LadyMystery666 Das nennt man ahegao. So bezeichnet man es in Mangas, das zeigt das Gesicht der Frau beim Geschlechtsverkehrs,während des orgasmus... Zunge raus und und Augenrollen 🤦🏽‍♀️ voll behindert	2021-05-03T06:35:42Z	876403521276567600	1	0	0	1
1391762737513083e3	@boeglmueller Ach Mensch Carina hör mir auf mit deiner Israel Babykiller Propaganda. Israel wird es nicht mehr lange geben und das weißt auch du selber.	2021-05-10T14:31:08Z	1070446310036267e3	1	0	0	1
1385532678326337500	"@GarreltDuin Kammerzwang beenden!
GEZ abschaffen!
Duin soll arbeiten gehen!"	2021-04-23T09:55:07Z	1274709210	568	1	36	12
1386450671872974800	"@DimitriSoupakis @Alice_Weidel Leute streiten ist doch nicht angemessen. Meine Meinung zwischen Kindern und Hunden bzw allgemein Tieren ist : Wenn man von klein auf mit einem Tier aufwächst lernt man Verantwortung. 😉😉
Liebe Grüße aus Baden-Württemberg 🥰"	2021-04-25T22:42:53Z	1225725385922502700	1	0	0	0
1387006658065453e3	"@BlondJedi @AGH_Berlin Berlin ist in den letzten ca. 20 Jahren leider zu einer linksgrünen Shithole verkommen, doch die Bürger Berlin sollten sich nicht beschweren, denn sie haben diesen politischen Abschaum selbst gewählt!
Ich war früher (vor Merkel!) fast wöchentlich in Berlin und liebte die Stadt!😢"	2021-04-27T11:32:11Z	1234100712256295e3	1	0	0	0
1388496704551497700	"Die Freie Linke entlarvt durch jemanden,der es wissen muss.Heinz Madsen Admin der rechten Facebookgruppe Friday für Altersarmut,hat seine Kollege erkannt.
Znieh Nesdam (Name andersrum)=Heinz Madsen ist ein Rechter,der auf Antiquerdenker macht. #b0105 https://t.co/y6wtHLpAqr"	2021-05-01T14:13:06Z	869711911327326200	26	2	11	1
1390792283742670800	@AlertaBaltica @souzo1910 @hsv_sc Nö ich bin einfach normal und damit gegen Rechts genauso wie gegen euch. Bist ein ekelhafter Heuchler mit IPhone der auf antifaschistischen Held macht und am Ende des Tages stabil das Maul hält wenn ein paar stabile Dorf Nazis um die Ecke kommen. Rückgratlose wie dich gibt es...	2021-05-07T22:14:54Z	13888541019293e5	1	0	0	3
1389159418944700400	@MarcelJoppa @lustig_mit @JanJosefLiefers Nicht dass die Hetzer gegen #allesdichtmachen doch nur eine Hand voll Spinner waren die noch künstlich von den regierungstreuen - auf gar keinen Fall gleichgeschalteten - Medien hochgejazzt wurden? Frag ja nur…	2021-05-03T10:06:29Z	1268492270346678300	8	0	0	1
1389249124738945e3	@ARD_Presse @WDR @SWRpresse @NDRpresse @SRKommunikation @BR_Presse @presse_rbb @hrPresse @MDRpresse Liebes ARD-Team, ihr bezahlt dem Querdenker J.-J. Liefers 100.000 € pro Tatortfolge von unseren Rundfunkgebühren. Was haltet ihr davon, Pflegekräften die sich für max. 3400€/Monat für die Gesellschaft abkämpfen, zukünftig die Rundfunkgebühren zu erlassen?	2021-05-03T16:02:56Z	1077730614277783600	0	0	0	0
1390787939228082200	@ChZoepfchen @Andre1234 Sie werden diesen #Lauterbachluegt - #Querdenken - Quatsch doch nicht glauben? Die sind doch so sektenartig in einer Wahnwelt verfangen, dass sie nichts erkennen können. Die Querdenker ‚meinen‘ ja auch mit Kampfer einreiben hilft bei Covid19…sind eigentlich gescheiterte Leute.	2021-05-07T21:57:38Z	620968837	1	0	0	2
1403968208940454e3	"@melusia @sunstar1606 @Laika66753508 @reitschuster Gehe nach Japan und halte dort deinen Vortrag. Bericht von 2015
https://t.co/iKKs61uCAF"	2021-06-13T06:51:20Z	1381014894330396700	0	0	0	2
1394246942469787600	"@zac1967 @LeaKusano Die CH-Politik schweigt nicht, die @spschweiz hat in ihrer Pressemitrwilung von gestern klar gesagt, dass Israel mit ihren Völkerrechtsverstössen diese ""Vergeltungsangriffe"" der Hamas provoziert hat.

So wie man sie kennt unsere lieben Linken."	2021-05-17T11:02:29Z	1076875538495692800	1	0	0	1
1389116715372585e3	"@ArminLaschet DIe meisten #stayathome Verfechter, die alles getan haben um sich nicht zu #infizieren, brav neg. #PCR Tests vorweisen, haben nicht begriffen.  

Ihr bleibt UNFREI.

Ihr werdet verarscht von #Merkel und Kumpane.

Kommt heraus und reiht euch ein. 

Gemeinsam,  für die Freiheit ."	2021-05-03T07:16:48Z	903666135907926e3	0	0	0	0
1385176653073105e3	"@GriassD @seawatchcrew A propo ""Antifa"": Der Hauptsponsor Bedford-Strohm wünscht sich ja, dass die Antifa-Flagge wieder entfernt wird. 
Haben die Idioten der linksradikalen Szene den Lappen jetzt entsorgt? Man hört dazu gar nix mehr von denen 😎
https://t.co/JeKPZkqIcP"	2021-04-22T10:20:24Z	1093082035655241700	2	0	0	0
1398747529173520400	@EschViola @Kay_van_S @Karl_Lauterbach @Alice_Weidel Doch, genau darum geht es.	2021-05-29T21:06:13Z	1313453999279034400	1	0	0	0
1404006487119249400	"@Laika66753508 @LisaSt2136 @sunstar1606 @reitschuster Maßnahmen aufzwingen 😂

Sehen sehr wenige so, der repräsentative Großteil kann denken und informiert sich nicht bei Boris so wie du ^^ https://t.co/G77NK8Voor"	2021-06-13T09:23:26Z	1064595416342253600	2	0	0	2
1405053217126428700	@DirkBurchard @greenpeace_de Jemanden zu verletzen und Menschen in große Gefahr zu bringen hat mit Freiheit nix zu tun	2021-06-16T06:42:46Z	1005833251620053e3	5	0	0	1
1392413085303033900	@milliyetci69 @ArminLaschet @DrGilYaron Vielleicht hätte man den armen palästinensischen Kindern vorher keine Quassam-Raketen zum Ramadan schenken sollen 🤷🏾‍♀️	2021-05-12T09:35:23Z	1358993010	11	1	0	1
1404198099321491500	@sunstar1606 @reitschuster Ich wette, nicht mal du weißt was du gerade geschrieben hast!	2021-06-13T22:04:50Z	943749686665580500	0	0	0	0
1391257990595022800	@damnjessieh_ @thisisitA123 @ABaerbock Im Rechnen bist du also auch eine Niete? Hier wurde überhaupt nichts aufgeklärt, wie der Spiegel vor Kurzem erst korrekt berichtet hatte.	2021-05-09T05:05:27Z	1225131166954639400	0	0	0	0
1386355632681463800	@vancaedin @georgrestle Ich glaube Restle hat genau Leute wie sich gemeint. Treffer.	2021-04-25T16:25:14Z	808310253632843800	1	0	0	0
1387329461444620300	@Laforce_61 @WagenMehr @Karl_Lauterbach Was labern Sie da für einen Unsinn? 342 Abgeordnete stimmten für die Abschaffung der freiheitlich-demokratischen Grundordnung. Es ist das Recht eines jeden Bürgers, dagegen vorzugehen. Punkt. Sie sollten weniger B..D lesen oder weniger Tagesschau gucken.	2021-04-28T08:54:53Z	4150868373	12	0	0	2
1391795986515861500	stell dir vor du bist so peinlich dass du mir nh israel flagge in Palästina rumläufst mit deinen kindern und wenn dann deine kinder fragen was das militär da vorne machst antwortest du ihm mit einem lächeln ach gar nichts dir erschießen nur so gut wie jeden tag kinder deines	2021-05-10T16:43:16Z	1351437933199425500	13	0	0	1
1385191053167300600	@BMG_Bund @jensspahn @bundesrat Ich lasse mich von Ihnen nicht einsperren! Ich bin kein Untertan über diesen unsere Politiker nun frei verfügen können! Das Gesetz ist ein Verbrechen- haben Sie denn alle aus der Nazi Zeit nichts gelernt??	2021-04-22T11:17:37Z	1367942656563773400	0	0	0	0
1406539341296504800	@Xrxtn @Alice_Weidel @UweJunge Mein Grundsatz ist Leben und Leben lassen. Wenn der deutsche Nationalkeeper sich gegen Homophobie positioniert indem er eine Regenbogenbinde trägt find ich das erstmal gut. Jeder kann dazu stehen wie er mag. Nennt sich Meinungsfreiheit	2021-06-20T09:08:05Z	2189904820	26	0	0	3
1389577704433983500	@Alice_Weidel @hallofraukaiser Nicht vergessen zu betonen, wie weit man als Pseudoalternative dem Zentralrat der Auserwählten in den Arsch kriechen will und wie scheissegal doch die Hautfarbe von Kindern in Deutschland (deutsche Kinder will ich nicht schreiben) ist. #noafd #niemalsafd	2021-05-04T13:48:36Z	1282537841130692600	0	0	0	0
1389528667676622800	"@tagesschau Wer glaubt, mit einem ""Klimaschutzgesetz"" seien alle Probleme gelöst, ist ein Narr! Nur die  TASÄCHLICHE UMSETZUNG in Maßnahmen führt vielleicht zum angestrebten Ziel! Deutschland hat eine schlimme Krankheit: ""Gesetzeswahn""!"	2021-05-04T10:33:45Z	907700610371289100	0	0	0	0
1386303568525750300	@vancaedin @georgrestle Word.	2021-04-25T12:58:21Z	2857284126	1	0	0	0
1391641465902846e3	@MaxHecks hab den Mongo als geistig behindert bezeichnet und mein Kommentar wurde gelöscht :D	2021-05-10T06:29:15Z	1325029734405828600	10	0	0	2
1401497225331499e3	"@schoenix @ronca89097645 @shoutingcassy @dutschman @ABaerbock Glauben SIE ernsthaft, dass der Klimawandel nicht einen einzigen(!) positiven Aspekt hat?
Lt Kachelmann soll zB Afrika nördlich der Sahara  feuchter werden. 
ALLES potentiell Positive wird offenbar GEZIELT und ARGLISTIG verschwiegen, statt es mitzuteilen bzw ÖFFENTLICH abzuwägen."	2021-06-06T11:12:31Z	996264454357733400	0	0	1	1
1401478748675924e3	"@BILD Der Osten beklagt sich bitter, dass ihm die demokratische Reife abgesprochen wird.

Aber wieviel demokratische Reife zeigt es, wenn man erst die SED-Nachfolger und dann die NSDAP-Wiedergänger mit hohen Stimmanteilen ausstattet?

Diese Frage darf man dann doch mal stellen."	2021-06-06T09:59:06Z	1240919813624672300	2	0	0	10
1389669728059265e3	@c_lindner Das wird ja lustig, aber ich bin der Überzeugung,  dass wenn die Infektionszahlen nach oben gehen es nur die bösen „Querdenker“ waren, aber nicht die geimpften und genesenen🧐🧐🧐	2021-05-04T19:54:16Z	300763688	0	0	0	0
1391728020097015800	Der Typ über dessen Antisemitismus Deutschland gerade diskutiert war übrigens rund 6 Jahre Präsident des Verfassungsschutzes. Gerät scheinbar auch immer wieder in Vergessenheit.	2021-05-10T12:13:11Z	26298886	2	0	0	0
1395103423192838100	"Ob #Selbstbestimmungsgesetz, #Drugchecking oder #LegalizeIt. Die @spdbt stimmt gegen alles und begründet das damit, den Bückling für die #Union machen zu müssen. Daher leider keine Wahlempfehlung für die @spdde bei der #btw21.
🥦
#AntiPro
#NieMehrSPD"	2021-05-19T19:45:50Z	43931447	158	3	34	6
1397156213394182100	"@AnThoKri Außer Ploß, der ein Wahlkampf-Thema gegen die AfD benötigt, segeln Gender-Kritikerïnnen härter am Wind von Steuerbord. 
https://t.co/CQPbI9mX9z"	2021-05-25T11:42:53Z	970308087247667200	0	0	0	0
1397978635273912300	@meersocke Was wenn ich Migrationshintergrund habe, Muslim bin, PoC bin, Konservativ und Impfskeptisch bin? Wenn ihr mir die Wohnung verweigert seid ihr Rassisten und Faschisten oder?	2021-05-27T18:10:54Z	1337386031188996e3	1	0	0	0
13875076319302e5	"@Karl_Lauterbach Ganz davon abgesehen, dass nach dem Aufheben aller Beschränkungen wahrscheinlich in kürzester Zeit alle Kinder und Jugendlichen durchseucht würden, da ungeimpft. Mit der Folge vieler CFS, PIMS und LongCovid Fälle.

Wir müssen runter mit der Inzidenz und sie dann dort halten."	2021-04-28T20:42:52Z	1308282910131261400	268	0	26	22
1403971409387327500	@sunstar1606 @melusia @reitschuster 🤣🤣🤣Warum willst du uns loswerden? Es braucht doch dringend eine Kontrollgruppe.	2021-06-13T07:04:03Z	1176218640968036400	0	0	0	1
1387342634809806800	@Genossin_Anetta @Karl_Lauterbach *eine	2021-04-28T09:47:14Z	1164615640201740300	0	0	0	0
1393436020167921700	"Die Stadt #Hagen impliziert, ihre muslimischen Mitbürger reagierten negativ auf Juden und dass aus dieser Gruppe Eskalationen stattfinden könnten.

Sie bedient damit rassistische Narrative! https://t.co/As36Xvb8AO"	2021-05-15T05:20:10Z	1021771310924480500	10	0	2	0
1397579535206568e3	"@FX_Tomis @KarstenKloepper @ttopmok @Markus_Soeder Nein, dafür haben Gesetze gesorgt. Von selbst hätte die Wirtschaft die Kosten für diesen ""technologischen Fortschritt"" nicht übernommen."	2021-05-26T15:45:01Z	1047739822859870200	2	0	0	1
1402903880237715500	@FelixSengespeik @janboehm @VoltDeutschland Schatzi, ich gönne dir wirklich den Spaß mit Volt, aber du weißt dass das nur ein Hobby ist und letztendlich wird jede Stimme für Volt bei Grün fehlen und Laschet zum Kanzler machen.	2021-06-10T08:22:04Z	1054668909452935200	236	0	3	15
1405205875770462200	@ErwinSchmidbau4 @janboehm ach erwin ... glaubst du ernsthaft ein Terrorist macht sich die Mühe mit dem Gleitflieger? Da hätte ein Rucksack beim Einlass gereicht, und dort wäre wohl auch die Trefferquote höher gewesen.	2021-06-16T16:49:22Z	1362647823620206600	0	0	0	0
1385375110417330200	"Das ist genau das Statement, das ich erwartet habe.

Liefers ist kein überzeugter Querdenker, er lässt sich nur benutzen.

Er realisiert nicht, was er und seine Kollegen da angerichtet haben und sieht sich als Opfer der Menge.

Man kann es gut meinen und trotzdem dummes tun :-( https://t.co/yRwPvdHdT6"	2021-04-22T23:29:00Z	1271810078350487600	4	0	2	1
