	c_text	target
200	meine kritiker gruenen fridaysforfurture im fernsehen fordere ich auf sich so klar zum recht auf selbstverteidigung zu bekennen wie ich es tue dazu gehört insbes scharfe abgrenzung von antisemitischen	1
201	das war vorprogrammiert diese menschenmassen bekommt man nicht in den griff versagen auf ganzer linie den demozug mit teilnehmern zu stoppen was für eine strategie	1
202	oder hier ein transsexueller afd politiker	0
203	schauen sie sich auch mal hier die zahlen in nrw an wo genau nochmal nach migranten sortiert wurde	1
204	nur als tipp am rande diese querdenker wollen sich ja nicht impfen lassen weil chip von bill gates drin ist und das durch den mrna impfstoff das immunsystem zerstört wird oder andere komische lustige dinge wie bein fällt ab und so denken sie mal nach	1
205	hoffentlich wissen das die auch	1
206	machst du das dann mit allen faschist innen oder nur mit denen die aussehen als könnten sie keinen deutschen pass haben spoiler viele sind hier geboren und damit auch deutsche	1
207	na ja die fdp macht was sie immer macht sie laviert sich so durch und versucht politisch kapital draus zu schlagen echte opposition in dieser frage ist das nicht	1
208	schütz ja auch nicht vor viren das steht ja auch so in der studie und ist der aktuelle stand der wissenschaft es verhindert aber selber viren zu übertragen das ist auch fakt	2
209	wenn man dieser meinung ist dann ist es vollkommen zynisch sich einer transformation mit aller gewalt entgegen zu stellen genau deshalb sind die grünen so gefährlich	1
210	greenpeace entwickelt sich zu einer gruppe von ökotaliban die zur durchsetzung ihrer ziele auch über leichen geht	1
211	und ist schon auf dem weg und keinen politiker in deutschland interessiert es welle mit dann fangtendlichan harterlockdownjetzt schulenkitasbüroszu lebenretten	2
212	mich irritiert dass jemand die corrupte union oder die gelben marktjünger als ernsthafte aufführt	1
213	meine tochter wird keine gletscher mehr sehen dafür völlig verrückte klimaextreme nur damit die generation ihres vaters schön billig brumm brumm machen kann ach halt in euren populistisch vernebelten köpfen gibt es gar keinen klimawandel	1
214	warum hier mit dem finger immer wieder auf die afd zu zeigen wegen demo querdenker aber selber mit den linken black lives matter demo mit laufen ist doch sehr heucherlich und wo wurde bei den querde antisemitische äusserungen gerufen oder gezeigt kann nur ich habe nichts gs	1
215	und oder querdenker hinzustellen besteht aber ein unterschied ich glaube einige haben sich da auch dümmlich naiv amp blauäugig in etwas hineinziehen lassen ohne die angebrachte vorsicht walten zu lassen der ausnahmezustand begünstigt so etwas vllt auch liefers ist hingegen	1
216	wie damals aus österreich	2
217	ich finde die beiden aufschrift auf beiden plakaten unglaublich selbstironisch zum einen glaube ich alle großen dichter und denker würden euch für den gender den zeugen und bei dem anderen darf anscheinend propaganda draufstehen nur halb keine rechte fckantifa	1
218	und ich als afd lerin muss diese linksgrüne scheiße im oerr mitbezahlen um mich dann von den propagandisten der ard und zdf als rechtsextrem betiteln zu lassen da könnte man schon extreme hitzewallungen bekommen sorry für die ausdrücke aber manchmal kriegt man zuviel	1
219	ich glaube nur nicht dass ein studium einen per se vor wissenschaftsfeindlichen denken schützt auch das haben wir im letzten diesem jahr beobachten können es ist ja nicht so als wären alles leute die nicht studiert haben	1
220	schraubendreher wenn es um die vermeidung von todesfällen durch covid und covidverbreiter geht dann hat das nichts mit respektieren zu tun	2
221	sie hat einen master außerdem das hat sie bereits am november gesagt warum diskutierst du es jetzt	0
222	ich meinte natürlich die impfung die sich gerade in der testphase befindet und zur zeit daten gesammelt werden zur sicherheit zu der du dich als versuchskaninchen zur verfügung gestellt hast lohnt es sich für dich wenigstens finanziell	0
223	jetzt der dauerkriminelle bachmann bei pegida startet mit irgend etwas um staatfinanzierter antifa behauptet dass in berlin grüne in erster front standen was natürlich eine infame lüge ist aber mehr als lüge kennt man von dem verbrecher nicht fckpegida	1
224	du gehst tierisch auf den zeiger mit deinen mittelalteransichten wenn dir der stoff mit unterschiedlichen farben schon zu viel ist nimm jung und vergrabt euch	0
225	sind bedouine keine araber	1
226	weidel hetzt wer hier hetzt ist gerade sehr gut zu lesen das merkt auch die bevölkerung denn sie ist lange nicht so primitiv als daß sie das nicht merken würde	2
227	nochmals ganz langsam sicherheitsbericht alles klar das ist die quelle aber frag erst mal das correctiv die zerlegen den bericht auch	2
228	in unserem kampf gegen raffgierige asoziale vermieter die von der geschützt werden sehen wir uns gezwungen barrikaden zu errichten und brände zu legen raus zum revolutionären mai antifa	1
229	und war die kleine anne frank stolz	0
230	illner ich hatte auch mal eiben chef der loyalität verlangt hat und arsch kriechen damit gemeint hat ich konnte das nicht sie machen das sehr gut	0
231	bayern ist bildungsland die hightech agenda hebt wissenschaft und forschung in bayern auf eine neue ebene mit insgesamt euro schaffen wir studienplätze und professuren davon allein für ki das wird international anerkannt	2
232	offensichtlich hast du auch keine ahnung was diskriminierung bedeutet und niemanden überrascht es	0
233	frau weidel ist lesbisch hat eine dunkelhäutige partnerin aus sri lanka lebt im kanton schwyz trickst mit steuersitz in de so eine frau würde man in der fdp vermuten stattdessen hetzt sie in der afd ernsthaft die frau hat doch eine persönlichkeitsstörung	0
234	falsche verdächtigung stgb	0
235	afd alice weidel fordert uwe junge nach homophober entgleisung zum parteiaustritt auf	0
236	natürlich war es die merkel und der kohl der herr sauer hat auch in den haus gewohnt wie eure gondosch die mittelbach der schenk und die wagner ihr wart alle dort und habt das kind gezwungen ein baby zu ermorden	0
237	die gletscher welche deutschland geprägt haben sind zum glück schon ne weile weg sonst hätte ich m eis überm haus und die heizkosten kannste hier nich bezahlen	2
238	danke dass du diesen aktuell hochkochenden impfneid mit so deutlichen worten hier beschreibst gönnen können fällt leider vielen leuten sehr schwer	1
239	unter der politik und ministerien sind selbst die psychisch gesunden völlig daneben und korrupter als männer eh klar männer müssen bei der erbringung von leistung nicht lügen und werden aber genau dort betrogen durch inszenierung und korruption wie vetternwirtschaft hexen	1
240	hat jemand ernsthaft erwartet dass die fckfdp sich für das leben von anderen außer das ihrer klientel interessiert egoismus in reinkultur und menschenverachtender zynismus werden analog fckafd kaschiert durch eine heuchlerische sorge um die demokratie pinocchiopartei	1
241	oh ein dummer	0
242	rauer ton liegt wohl daran dass es noch keine größere lusche als laschet als gab	0
243	ich würde nicht alle maßnahmen verweigerer als nazis bezeichnen das ist ja auch nur ein teil der andere teil sind hirnlose dummtorten moralischer bodensatz und leute die gerade mal so die baumschule geschafft haben und sich trotzdem als experten aufspielen	1
244	klimaschutzgesetz wenn man so eine scheiße schon liest ist es nicht verwunderlich dass die und spd in die bedeutungslosigkeit rutscht und damit auch endlich brandstifter wie sie absolut verdient	1
245	wer weiß diese eliten sind hinterhältig und dann noch eine asylbewerberin	1
246	oh es gibt auch wie	0
247	wann haben sie genau nochmal ihr studium im bereich virologie und epidemiologie gemacht	0
248	warum ist es das übel mit vorindustriellen landwirtschaft könnte man die bevölkerungszahl heute gar nicht ernähren geschweige noch dabei noch natur erhalten im sinne des klimaschutzes ist es notwendig effizienz umso mehr zu steigern um naturbelassene flächen zu maximieren	2
249	ich esse so pussy eissorten wie erdbeere ich verdien trotzdem respekt weil ich dich einf klatsche	0
250	und du hast nicht begriffen worum es hier geht sonst würdest du das nicht fragen	0
251	es gibt in jedem kulturkreis vollidioten aber dass die frauenfeindlichkeit bei den moslems um ein vielfaches höher ist das streiten sie wohl nicht ab der vollkoffer in wien war ein ägypter und egal ob moslem oder nicht in albanien und im kosovo gleich	2
252	wie der part gemeint war ist anscheinend komplett an dir vorbei gegangen	0
253	eif gefühlt das afd plakat zitiert	2
254	querdenker sind menschen die meinungsfreiheit schützen sollen sich die antifa chaoten ein beispiel nehmen	1
255	schnüffeln reicht nicht aus bitte gießen sie den kleber in die nasenlöcher	2
256	qualifizierter ist sie nicht ob sie bessere arbeit machen würde zweifel ich auch an und das obwohl ich laschet auch nicht als kanzler möchte das argument die machen das scheiße ist auch falsch natürlich gibt es lappen wie nen scheuer aber die überall ne merkel b is top	0
257	wenn man die braune socke und afd ler roland ulbrich als anwalt hat gibt halt eine nette strafe dumm wenn der anwalt einen fehler macht rolandulbrich super anwalt damit ist eine urteil sicher wenn was tun	0
258	maassen ist genau die richtige und logische option niemand außer der verfickten würde mit der zusammen arbeiten also direkt nen werteverteter aufstellen um sich von den faschos als juniorpartner in der koalition so richtig schön ins arschloch fisten zu lassen	1
259	die medien sind die neue kirche angst macht gläubig	1
260	war klar dass ihr euch daran aufgeilt dass brüggemann der text schreiber für die videos gut mit der querdenker szene vernetzt ist verschweigt ihr das einige ihre videos zurück gezogen haben auch und dass die aktion schlecht fanden auch einseitig ihr	1
261	vielleicht sollte jemand erwähnen dass die pflegekräfte seit einen jahr voll ausgelastet waren unabhängig von der anzahl der gemeldeten betten nur so eine idee	1
262	laschet weint bestimmt wenn mutti geht	0
263	allesdichtmachen die deutschen sind geborene mitläufer lieben ihre führer arbeitslose maler kommunisten korrupte provisionsempfänger brauchen nur etwas angst schüren und sie knüppeln staatstreu jeden zweifler freidenker gnadenlos nieder stupide klopapierhamsterer	1
264	irgendwie muss man den nazi unterbringen mittlerweile sehe ich das als ein alles richtig gemacht	2
265	und mehrere hunderttausende angehörige auch nicht die menschen mit solidarität und abstand natürlich auch nicht es ist so beschämend und widerlich anders als richard david precht werde ich nicht verzeihen können allesdichtmachen	2
266	was ist das für ein argument weil man jemanden so bezeichnen darf bestätigt vom gericht bedeutet das nicht dass es so ist	2
267	inwiefern werden heteros mit der kapitänsbinde diskriminiert die ist regenbogenfarben mehr nicht krass wie man sich über farben so aufregen kann und schwuchtelbinde ist nicht schlecht formuliert sondern schlicht homophob punkt	2
268	super teuer diese zu isolieren passive impfung auch die gentechnische herstellung ist nicht easy regeneron	2
269	genossen und genossinnen darf ich ihnen heute zum tag der arbeit mai die kommunistische weltherrschaft verkünden alle sind gleich gleich arm gleich dumm usw nur ferkel absolute königin der eu dssr	2
270	sehr gut wer mit derartigen begriffen wie seitz um sich wirft ist nichts weiter als asozialer abschaum und stellt den bodensatz der gesellschaft dar	0
271	besonders solche streng regulierten gesellschaften wie china oder japan sind für mich nicht auf europa übertragbar unsere kinder sollen frei lachen können	1
272	good morning israel right sharuz wäre diavolo nicht besser symbol denn diavolo ernährt sich von unwissen und hass und wärmt err sich mit feuer der hölle	0
273	schon ekelhaft wie querdenker es schaffen den begriff basisdemokratie ins lächerliche zu ziehen	1
274	hier und jetzt von ihnen eine erklärung dass sie auf alle krankenkassenleistungen die auf forschung beruhen verzichten mit klarnamen	0
275	wissenschaftliche aussage der war gut sie haben lauterbachs tweet leider nicht verstanden und er auch nicht	0
