	c_text	target
178	Eine Woche harter Lockdown drückt die Zahlen so stark wie vier Wochen Dillidalli Kann man sich überlegen ob man monatelang so weitermacht und Menschenleben opfert bis Herdenimmunität besteht Oder einfach mal zwei drei Wochen weitgehend herunterfährt 	2
179	Bullshit Wald 	2
180	Welch eine hirnlose dumme Antwort von Ihnen 	0
181	Nö den Begriff geistert immer mal wieder rum Kannst du mir das in eigenen verständlichen Worten sagen Bitte keine Links 	0
182	Laschet ist wie er ist aber grundehrlich Söder ist ein Schaumschläger 	0
183	Sehr ihr so wird das gemacht Respekt geht raus nach Bochum t 	1
184	Finde ich auch Die antisemitischen Ausschreitungen ihrer Glaubensbrüder und Glaubensschwestern sollte man auch ganz schnell vergessen und diesen friedfertigen Muslimen vergeben Stimmt doch 	1
185	Jedoch bezeichnend wenn es in den Nachrichten um Drohungen und Gewalt gegen Politiker geht daß ausgerechnet die AfD ausgespart wird Stattdessen stelle ich mit einiger Erschütterung fest daß man jetzt auch noch Personenschutz für diese Unperson finanzieren muß 	1
186	Sie lehnen sich hier mit ihrer Meinung aber ganz schön weit aus dem Fenster Das Maaßen antisemitische Inhalte geteilt hat lässt such ja nachprüfen Neubauer kann man arrogant finden Klima ist nunmal ihr Thema Da hat sich mittlerweile einfach das Fachwissen Und Laschet nicht 	0
187	Ich finde Laschet nicht schwach er bleibt höflich selbst wenn eine hysteterische göre völlig frei dreht weil man ihr nicht sofort ein eis kauft wenn sie nur laut genug kreischt 	0
188	Die aktuelle Regierung hat es geschafft dass wir jetzt bis arbeiten Prognose vom Nettolohn Spanier testen mit deutschem Geld die Aber wählt sie einfach weiter Ihr wollt es ja nicht wissen 	1
189	Wo ist denn in Deutschland ne Klimakrise 	2
190	Du bist niemand 	0
191	Klassisches Da und da ist alles besser Der Realitätscheck sagt dann am Ende doch was anderes Viel Spaß mit den hohen Inzidenzen in Moskau Aber das darf man ja seinem nicht verraten wenn sie es raus finden nimmt man das nächste Land 	1
192	Ihr Profilbild mit denen die die Angst verbreitet haben wäre passender dann gäbe es auch weniger Profiteure Intensivbetten 	0
193	Wer hat denn Verständnis für 	1
194	Scheuer und sein Ministerium sind nicht nur eines der größten Unfallrisiken sondern ein korrupter S Haufen der mitsamt dem BMWi Deutschlands Zukunft mit Vehemenz kaputt macht Unfähigkeit pur Korruption pur Ignoranz und Dummheit in Perfektion 	1
195	Das behaupten Sie jetzt seit Jahr Die Realität zeigt dass Infektionszahlen in ganz Europa im Sommerhalbjahr sinken Grund ist die erhöhte 	2
196	Ein Land voller Nazis Rassisten etc ihr könnt mich alle am Arsch lecken Bevor Vollidioten mich in eine bescheuerte Schublade ablegen jedesmal wenn ich Deutschland verlasse bin ich automatisch selber Ausländer Die Dummen merken nicht dass Sie instrumentalisiert werden 	1
197	Entweder ist das nur verdammt schlecht kommuniziert oder Laschet will doch in NRW bleiben Niemand will einen Staat der alles regelt eine Entfesselung der Wirtschaft ist aber nun wirklich kein Zukunftsmodell So einen Satz hätten Merz und Lindner auch hinbekommen 	0
198	Die deutschen sind einfach das dümmste Volk auf dem Globus Wir ackern zahlen und der Rest der Welt hält die Hand auf Und denkt daran wenn ihr dagegen sprecht seid ihr Rechte Nazis Jeder hat nur Angst davor so hingestellt zu werden Lieber zahlen 	1
199	Du checkst auch nicht was abgeht oder Meltem ist die mit der beschissen Einstellung Sie Missgendert Leute absichtlich ist nicht so geil Rassismus ist auch nicht geil ja aber weil sie scheiß transphoben Müll raushaut wird niemand anfangen alle zu hassen 	0
200	Meine Kritiker Gruenen fridaysforfurture im Fernsehen fordere ich auf sich so klar zum Recht auf Selbstverteidigung zu bekennen wie ich es tue Dazu gehört insbes scharfe Abgrenzung von antisemitischen 	1
201	Das war vorprogrammiert Diese Menschenmassen bekommt man nicht in den Griff Versagen auf ganzer Linie Den Demozug mit Teilnehmern zu stoppen Was für eine Strategie 	1
202	oder hier ein Transsexueller AfD Politiker 	0
203	Schauen Sie sich auch mal hier die Zahlen in NRW an wo genau nochmal nach Migranten sortiert wurde 	1
204	Nur als Tipp am Rande Diese Querdenker wollen sich ja nicht impfen lassen weil Chip von Bill Gates drin ist Und das durch den mRNA Impfstoff das Immunsystem zerstört wird oder andere komische lustige Dinge wie Bein fällt ab und so Denken Sie mal nach 	1
205	hoffentlich wissen das die auch 	1
206	Machst du das dann mit allen Faschist innen oder nur mit denen die aussehen als könnten sie keinen deutschen Pass haben Spoiler Viele sind hier geboren und damit auch Deutsche 	1
207	Na ja die FDP macht was sie immer macht sie laviert sich so durch und versucht politisch Kapital draus zu schlagen Echte Opposition in dieser Frage ist das nicht 	1
208	Schütz ja auch nicht vor Viren Das steht ja auch so in der Studie und ist der aktuelle Stand der Wissenschaft Es verhindert aber selber Viren zu übertragen Das ist auch Fakt 	2
209	Wenn man dieser Meinung ist dann ist es vollkommen zynisch sich einer Transformation mit aller Gewalt entgegen zu stellen Genau deshalb sind die Grünen so gefährlich 	1
210	Greenpeace entwickelt sich zu einer Gruppe von Ökotaliban die zur Durchsetzung ihrer Ziele auch über Leichen geht 	1
211	Und ist schon auf dem Weg und keinen Politiker in Deutschland interessiert es Welle mit dann fangtendlichan harterLockdownJetzt SchulenKitasBürosZu LebenRetten 	2
212	Mich irritiert dass jemand die Corrupte Union oder die gelben Marktjünger als ernsthafte aufführt 	1
213	Meine Tochter wird keine Gletscher mehr sehen dafür völlig verrückte Klimaextreme nur damit die Generation ihres Vaters schön billig Brumm Brumm machen kann ach halt in euren populistisch vernebelten Köpfen gibt es gar keinen Klimawandel 	1
214	Warum Hier mit dem Finger immer wieder auf die afd zu zeigen wegen Demo Querdenker aber selber mit den Linken Black lives matter Demo mit laufen ist doch sehr heucherlich Und wo wurde bei den Querde antisemitische Äusserungen gerufen oder gezeigt Kann nur ich habe nichts gs 	1
215	und oder Querdenker hinzustellen besteht aber ein Unterschied Ich glaube einige haben sich da auch dümmlich Naiv amp blauäugig in etwas hineinziehen lassen ohne die angebrachte Vorsicht walten zu lassen Der Ausnahmezustand begünstigt so etwas vllt auch Liefers ist hingegen 	1
216	wie damals aus Österreich 	2
217	Ich finde die beiden Aufschrift auf beiden Plakaten unglaublich selbstironisch Zum einen glaube ich alle großen Dichter und Denker würden euch für den Gender den zeugen Und bei dem anderen darf anscheinend Propaganda draufstehen nur halb keine rechte fckantifa 	1
218	Und ich als AfD lerin muss diese linksgrüne Scheiße im OERR mitbezahlen um mich dann von den Propagandisten der ARD und ZDF als rechtsextrem betiteln zu lassen da könnte man schon extreme Hitzewallungen bekommen sorry für die Ausdrücke aber manchmal kriegt man zuviel 	1
219	Ich glaube nur nicht dass ein Studium einen per se vor wissenschaftsfeindlichen Denken schützt Auch das haben wir im letzten diesem Jahr beobachten können Es ist ja nicht so als wären alles Leute die nicht studiert haben 	1
220	Schraubendreher wenn es um die Vermeidung von Todesfällen durch Covid und Covidverbreiter geht dann hat das nichts mit respektieren zu tun 	2
221	Sie hat einen Master Außerdem Das hat sie bereits am November gesagt warum diskutierst du es jetzt 	0
222	Ich meinte natürlich die Impfung die sich gerade in der Testphase befindet und zur Zeit Daten gesammelt werden zur Sicherheit Zu der du dich als Versuchskaninchen zur Verfügung gestellt hast Lohnt es sich für dich wenigstens finanziell 	0
223	Jetzt der dauerkriminelle Bachmann bei Pegida Startet mit irgend etwas um staatfinanzierter Antifa Behauptet dass in Berlin Grüne in erster Front standen was natürlich eine infame Lüge ist Aber mehr als Lüge kennt man von dem Verbrecher nicht fckPegida 	1
224	Du gehst tierisch auf den Zeiger mit deinen Mittelalteransichten Wenn dir der Stoff mit unterschiedlichen Farben schon zu viel ist nimm Jung und vergrabt euch 	0
225	Sind Bedouine keine Araber 	1
226	Weidel hetzt Wer hier hetzt ist gerade sehr gut zu lesen Das merkt auch die Bevölkerung Denn sie ist lange nicht so primitiv als daß sie das nicht merken würde 	2
227	Nochmals ganz langsam Sicherheitsbericht alles klar das ist die Quelle aber frag erst mal das correctiv die zerlegen den Bericht auch 	2
228	In unserem Kampf gegen raffgierige asoziale Vermieter die von der geschützt werden sehen wir uns gezwungen Barrikaden zu errichten und Brände zu legen Raus zum revolutionären Mai Antifa 	1
229	Und War die kleine Anne Frank stolz 	0
230	Illner ich hatte auch mal eiben Chef der Loyalität verlangt hat und Arsch kriechen damit gemeint hat Ich konnte das nicht Sie machen das sehr gut 	0
231	Bayern ist Bildungsland Die Hightech Agenda hebt Wissenschaft und Forschung in Bayern auf eine neue Ebene Mit insgesamt Euro schaffen wir Studienplätze und Professuren davon allein für KI Das wird international anerkannt 	2
232	Offensichtlich hast du auch keine Ahnung was Diskriminierung bedeutet und niemanden überrascht es 	0
233	Frau Weidel ist lesbisch hat eine dunkelhäutige Partnerin aus Sri Lanka lebt im Kanton Schwyz trickst mit Steuersitz in DE so eine Frau würde man in der FDP vermuten Stattdessen hetzt sie in der AFD Ernsthaft die Frau hat doch eine Persönlichkeitsstörung 	0
234	Falsche Verdächtigung StGB 	0
235	AfD Alice Weidel fordert Uwe Junge nach homophober Entgleisung zum Parteiaustritt auf 	0
236	Natürlich war es die Merkel und der Kohl der Herr Sauer hat auch in den Haus gewohnt wie eure Gondosch die Mittelbach der Schenk und die Wagner Ihr wart alle dort und habt das Kind gezwungen ein Baby zu ermorden 	0
237	die gletscher welche deutschland geprägt haben sind zum glück schon ne weile weg sonst hätte ich m eis überm haus und die heizkosten kannste hier nich bezahlen 	2
238	Danke dass Du diesen aktuell hochkochenden Impfneid mit so deutlichen Worten hier beschreibst Gönnen können fällt leider vielen Leuten sehr schwer 	1
239	Unter der Politik und Ministerien sind selbst die psychisch Gesunden völlig daneben und korrupter als Männer Eh klar Männer müssen bei der Erbringung von Leistung nicht Lügen Und werden aber genau dort betrogen durch Inszenierung und Korruption wie Vetternwirtschaft Hexen 	1
240	Hat jemand ernsthaft erwartet dass die fckFDP sich für das Leben von anderen außer das ihrer Klientel interessiert Egoismus in Reinkultur und menschenverachtender Zynismus werden analog fckAfD kaschiert durch eine heuchlerische Sorge um die Demokratie PinocchioPartei 	1
241	Oh ein dummer 	0
242	Rauer Ton Liegt wohl daran dass es noch keine größere Lusche als Laschet als gab 	0
243	ich würde nicht alle Maßnahmen Verweigerer als Nazis bezeichnen Das ist ja auch nur ein Teil Der andere Teil sind hirnlose Dummtorten moralischer Bodensatz und Leute die gerade mal so die Baumschule geschafft haben und sich trotzdem als Experten aufspielen 	1
244	Klimaschutzgesetz wenn man so eine scheiße schon liest ist es nicht verwunderlich dass die und spd in die Bedeutungslosigkeit rutscht Und damit auch endlich Brandstifter wie Sie Absolut verdient 	1
245	Wer weiß Diese Eliten sind hinterhältig Und dann noch eine Asylbewerberin 	1
246	Oh es gibt auch wie 	0
247	Wann haben sie genau nochmal ihr Studium im Bereich Virologie und Epidemiologie gemacht 	0
248	Warum ist es das Übel Mit vorindustriellen Landwirtschaft könnte man die Bevölkerungszahl heute gar nicht ernähren geschweige noch dabei noch Natur erhalten Im Sinne des Klimaschutzes ist es notwendig Effizienz umso mehr zu steigern um naturbelassene Flächen zu maximieren 	2
249	Ich esse so Pussy Eissorten wie Erdbeere Ich verdien trotzdem Respekt weil ich dich einf klatsche 	0
250	Und du hast nicht begriffen worum es hier geht Sonst würdest du das nicht fragen 	0
251	Es gibt in jedem Kulturkreis Vollidioten Aber dass die Frauenfeindlichkeit bei den Moslems um ein Vielfaches höher ist das streiten Sie wohl nicht ab Der Vollkoffer in Wien war ein Ägypter und egal ob Moslem oder nicht In Albanien und im Kosovo gleich 	2
252	Wie der Part gemeint war ist anscheinend komplett an dir vorbei gegangen 	0
253	eif gefühlt das afd plakat zitiert 	2
254	Querdenker sind Menschen die Meinungsfreiheit schützen sollen sich die Antifa Chaoten ein Beispiel nehmen 	1
255	Schnüffeln reicht nicht aus bitte gießen Sie den Kleber in die Nasenlöcher 	2
256	Qualifizierter ist sie nicht Ob sie bessere Arbeit machen würde Zweifel ich auch an und das obwohl ich Laschet auch nicht als Kanzler möchte Das Argument die machen das Scheiße ist auch falsch natürlich gibt es Lappen wie nen Scheuer aber die überall ne Merkel B is Top 	0
257	wenn man die braune Socke und AfD ler Roland Ulbrich als Anwalt hat gibt halt eine nette Strafe Dumm wenn der Anwalt einen Fehler macht RolandUlbrich super Anwalt damit ist eine Urteil sicher Wenn was tun 	0
258	Maassen ist genau die richtige und logische Option Niemand außer der verfickten würde mit der zusammen arbeiten also direkt nen Werteverteter aufstellen um sich von den Faschos als Juniorpartner in der Koalition so richtig schön ins Arschloch fisten zu lassen 	1
259	Die Medien sind die neue Kirche Angst macht gläubig 	1
260	War klar dass ihr euch daran aufgeilt Dass Brüggemann der Text Schreiber für die Videos gut mit der Querdenker Szene vernetzt ist verschweigt ihr Das Einige ihre Videos zurück gezogen haben auch Und dass die Aktion schlecht fanden auch Einseitig ihr 	1
261	Vielleicht sollte jemand erwähnen dass die Pflegekräfte seit einen Jahr voll ausgelastet waren unabhängig von der Anzahl der gemeldeten Betten Nur so eine Idee 	1
262	Laschet weint bestimmt wenn Mutti geht 	0
263	allesdichtmachen Die Deutschen sind geborene Mitläufer lieben ihre Führer Arbeitslose Maler Kommunisten korrupte Provisionsempfänger brauchen nur etwas Angst schüren und sie knüppeln staatstreu jeden Zweifler Freidenker gnadenlos nieder Stupide Klopapierhamsterer 	1
264	Irgendwie muss man den Nazi unterbringen Mittlerweile sehe ich das als ein alles richtig gemacht 	2
265	Und mehrere hunderttausende Angehörige auch nicht Die Menschen mit Solidarität und Abstand natürlich auch nicht Es ist so beschämend und widerlich Anders als Richard David Precht werde ich nicht verzeihen können allesdichtmachen 	2
266	Was ist das für ein Argument Weil man jemanden so bezeichnen darf bestätigt vom Gericht bedeutet das nicht dass es so ist 	2
267	Inwiefern werden Heteros mit der Kapitänsbinde diskriminiert Die ist regenbogenfarben mehr nicht Krass wie man sich über Farben so aufregen kann Und Schwuchtelbinde ist nicht schlecht formuliert sondern schlicht homophob Punkt 	2
268	Super teuer diese zu isolieren passive Impfung auch die gentechnische Herstellung ist nicht easy Regeneron 	2
269	GENOSSEN und GENOSSINNEN darf ich Ihnen heute zum TAG DER ARBEIT MAI die KOMMUNISTISCHE WELTHERRSCHAFT verkünden ALLE SIND GLEICH gleich ARM gleich dumm usw NUR FERKEL absolute KÖNIGIN der EU dSSR 	2
270	Sehr gut Wer mit derartigen Begriffen wie Seitz um sich wirft ist nichts weiter als asozialer Abschaum und stellt den Bodensatz der Gesellschaft dar 	0
271	Besonders solche streng regulierten Gesellschaften wie China oder Japan sind für mich nicht auf Europa übertragbar Unsere Kinder sollen frei lachen können 	1
272	Good Morning Israel right Sharuz wäre Diavolo nicht besser Symbol Denn diavolo ernährt sich von Unwissen und Hass und wärmt err sich mit Feuer der Hölle 	0
273	Schon ekelhaft wie Querdenker es schaffen den Begriff Basisdemokratie ins Lächerliche zu ziehen 	1
